,Year,Region,MPA_Group,Type,Designation,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
124,2014,North,Point St. George,SMCA,MPA,0,0,0.049518291,0.000323649,0,0,0,0,0,0,0,0,0.000970947,0,0.257300926,0,0,0,0,0.000323649,0,0,0.002912841,0,0,0,0,0,0.000647298,0.003560139,0,0,0,0.011327714,0.000970947,0,0,0.000647298,0,0,0,0.000970947,0.000323649,0,0,0,0,0,0.000647298,0,0,0,0,0,0,0,0,0.000970947,0.002589192,0.000970947,0.000647298,0,0,0,0,0,0,0,0,0,0,0.000323649,0,0.000323649,0.034954088,0.000647298,0,0.002589192,0,0.008414873,0,0,0.004531085,0,0.269275937,0.002265543,0.372843605,0,0,0,0,0,0,0.000647298,0,0,0,0,0.002589192,0,0,0,0.000323649,0,0.000647298,0.000323649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323649,0,0.005178383,0,0,0,0,0,0,0,0,0,0,0,0.000323649,0,0.001294596,0,0.000323649,0.001294596,0,0,0,0,0,0,0,0,0,0.025891917,0.026603945,0,0,0,0.851714611,0
125,2015,North,Point St. George,SMCA,MPA,0,0,0.061767236,0,0,0,0,0,0,0,0,0,0.001731792,0,0.229462394,0,0,0,0,0.000577264,0,0,0.000577264,0,0,0,0,0,0.000865896,0.002597687,0,0,0,0.001154528,0.000288632,0,0,0,0,0.012988437,0,0.000288632,0,0,0,0,0,0,0.002886319,0,0,0,0,0,0,0,0,0.000288632,0.00144316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011545278,0,0,0.000288632,0,0.011545278,0,0,0.006638535,0,0.14177601,0,0.256593797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288632,0,0,0,0.003752215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329479,0,0,0,0,0,0.000288632,0,0,0,0,0,0.000288632,0,0.001154528,0,0.000865896,0,0,0,0,0,0,0,0,0,0,0.001154528,0.009813486,0,0,0,0.872274593,0.000288632
126,2008,Central,Point Sur,Reference,Reference,0,0,0,0.0600953,0.017155584,0,0,0,0,0,0,0.006902838,0,0,0.000203025,0,0,0,0,0.001624197,0,0,0,0,0,0,0,0.000507562,0,0,0.000406049,0,0,0.000101512,0.001522685,0,0,0,0,0,0,0,0,0.000609074,0,0,0.000609074,0,0.000304537,0,0,0,0,0,0,0,0,0.000203025,0,0,0,0,0,0,0,0.001522685,0,0,0,0,0,0.000507562,0.025784132,0,0.029743113,0,0,0.000101512,0,0,0,0,0,0.000203025,0.008628548,0.000203025,0.000304537,0,0,0,0,0,0,0,0,0,0,0,0.000304537,0.000203025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003958981,0,0,0,0.000101512,0,0,0,0.002740833,0,0,0,0.021622126,0.011470893,0,0,0,0,0,0,0,0,0.002233271,0,0,0,0.001218148,0,0,0,0,0,0,0,0,0,0.000101512,0,0,0,0,0
127,2008,Central,Point Sur,SMCA/SMR,MPA,0,0,0,0.046001988,0.023454961,0,0,0,0,0,0,0.002421157,0,0,0.000378306,0,0,0,0,0.001210579,0,0,0,0,0,0,0,0.000151322,0,0,0,0,0,0,0.00128624,0,0,0,0,0,0,0,0,0.000151322,0,0,0.000378306,0,0.00068095,0,0,0,0,0,0,0,0,0,0,7.57E-05,0,0,0,0,0,0.000378306,0,0,0,0,0,0.000453967,0.025573474,0,0.008171406,0,0,0.000226983,0,0.000226983,0,0,0.000151322,0,0.003934381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226983,0,0,0,0,0,0,0.000151322,0,0.001059256,0,0.003707397,0,0,0,0,0,0,0,0.002496818,0,0,0,0.023606284,0.020655498,0,0,0,0,0,0,0,0,0.000605289,0,0,0,0.000226983,0,0,0,0,0,0,0,0,0,0.002950785,0,0,0,0.000151322,0
128,2012,Central,Point Sur,SMCA/SMR,MPA,0,0.054004755,0,0.137942377,0.002860717,0,0.000662849,3.49E-05,0,0,0,0.033491321,0,0,0,0,0,0,0,0,0,0,0,0,0.000244208,0,0,0,0,0,0,0,0,0,0.005547,0.00010466,0,0,0,0,0,0,0,0.001779226,6.98E-05,0,0,0,0.001221038,0,0,0,0,0,6.98E-05,0,0,6.98E-05,0,3.49E-05,0,0,0,0,0,0,0,0,0.000558189,0,0,0.004709717,0.035131,0,0.029549113,0,0,0.000174434,0,0.001011717,0,0,0,0,0,0.000837283,0,0,3.49E-05,0,0,0,0,0,0,0,6.98E-05,0,0.001639679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E-05,0,0,0,6.98E-05,0,0.002895604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022885736,0.032479604,0,0,0,0,0,0.000488415,0,0,0,0.000453528,0
129,2016,Central,Point Sur,Reference,Reference,0,0,0,0.09781866,0.000161151,0,0,0,0,0,0,0.004028775,0,0,0.012730929,0,0,0,0,0.000322302,0,0,0,0,0.000322302,0,0,0.002417265,0,0,0.000161151,0,0,0,0.02239999,0,0,0,0,0,0,0,0,0.000322302,0,0,0.00161151,0,0.001289208,0,0,0,0,0,0,0,0.000161151,0.012086325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000966906,0.00161151,0,0.009830211,0.000161151,0,0,0.000483453,0.002739567,0,0,0,0,0,0,0,0,0,0,0,0,0.000161151,0,0,0,0,0,0,0,0,0,0,0,0.000161151,0,0,0,0,0,0,0.000483453,0,0,0,0.005479134,0,0,0,0,0,0,0,0.002900718,0,0,0,0.014342439,0.014987043,0,0,0,0,0,0,0,0,0.000644604,0,0,0,0,0.000161151,0,0,0,0,0,0,0,0,0.000161151,0,0,0,0,0.000483453
130,2016,Central,Point Sur,SMCA,MPA,0,0,0.000749854,0.069923909,0.000562391,0,0,0,0,0,0,0.001874636,0,0,0.023245482,0,0,0,0,0.032806123,0,0,0.000749854,0,0,0,0,0.000749854,0,0,0.000187464,0,0,0,0.000749854,0,0,0,0,0,0,0,0,0,0,0,0.000187464,0,0.000187464,0,0,0,0,0,0,0,0,0.00581137,0,0,0,0,0,0,0,0,0,0,0.000187464,0,0,0.000187464,0.000749854,0,0.091294755,0,0,0.000187464,0.000562391,0.000562391,0,0,0,0,0,0,0.000374927,0,0,0,0,0,0,0.000937318,0,0,0,0,0,0,0,0,0.000562391,0,0.000187464,0,0,0,0,0,0,0.000562391,0,0,0,0.024520234,0,0,0,0,0,0,0,0.01949621,0,0,0,0.000749854,0,0,0,0,0,0,0,0,0,0.001312245,0,0,0,0,0,0,0,0,0,0,0,0,0.000187464,0,0,0,0,0,0
131,2016,Central,Point Sur,SMCA/SMR,MPA,0,0,0,0.102011316,0.000206501,0,0,0,0,0,0,0.014868046,0,0,0.008466526,0,0,0,0,0.000413001,0,0,0,0,0.000206501,0,0,0.002684508,0,0,0.000826003,0,0,0,0.017552554,0,0,0,0,0,0,0,0,0,0,0.000206501,0.005782018,0,0.002684508,0,0,0,0,0,0,0,0.000206501,0.033659604,0,0,0,0,0,0,0,0,0,0,0.000206501,0,0,0.001239004,0.004543014,0,0.008260026,0,0,0.000413001,0.000206501,0.002891009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030768595,0,0,0,0,0,0.000206501,0,0.007434023,0,0,0,0.0646347,0.033866105,0,0,0,0,0,0,0,0,0.000619502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002684508,0,0,0,0,0
132,2019,Central,Point Sur,Reference,Reference,0,0,0,0.362458903,0,0,0,0,0,0,0,0.185232957,0,0,0.218164282,0,0,0,0,0.013396052,0,0,0.001913722,0,0,0,0,0.009951353,0,0,0,0,0,0,0.066597518,0,0,0,0,0,0,0,0.00267921,0,0,0,0.019519962,0,0.008420376,0,0,0,0,0.001530977,0,0,0,0.057028909,0.000382744,0,0,0,0,0,0,0,0,0,0.000765489,0.001530977,0,0.019137218,0.003061955,0,0.040188157,0.003827444,0,0.00612391,0,0.008806948,0,0,0.000765489,0.000382744,0.164197328,0,0.031385037,0,0,0.011865075,0,0,0,0,0,0.000382744,0,0,0,0,0,0,0.000765489,0,0.001148233,0,0,0,0,0,0,0.00612391,0,0.062379675,0,0.253384417,0,0,0,0,0,0,0,0.160752628,0,0,0.420149959,0,0.068511239,0.001148233,0,0,0,0,0,0,0,0.005741165,0,0,0,0.000382744,0.000765489,0,0,0,0,0,0,0,0.001530977,0.000765489,0,0,0,0,0.000382744
133,2019,Central,Point Sur,SMCA,MPA,0,0,0.002386534,0.271667153,0,0,0,0,0,0,0,0,0,0,0.251779367,0,0,0,0,0.619703403,0,0,0.001193267,0,0.001591023,0,0,0.001988779,0.000397756,0,0,0,0,0.010739404,0.003579801,0,0,0.001193267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397756,0.021876564,0,0,0,0,0,0,0,0,0,0,0.001591023,0,0,0.004773069,0.000397756,0.000397756,0.532594902,0,0,0.003182046,0,0.00278429,0,0,0,0,0.61933349,0,0.009546137,0,0,0.015910229,0,0,0,0,0,0,0,0.000795511,0,0,0,0,0.003579801,0,0.002386534,0,0,0,0,0,0,0.016307984,0,0,0.000397756,0.371165745,0,0,0,0.001193267,0,0,0,0.118928959,0,0,0.235073627,0,0.00278429,0,0,0,0,0,0,0,0,0.011932671,0,0,0.004773069,0.000397756,0,0,0,0,0,0,0,0,0.001193267,0,0,0,0,0.000397756,0
134,2019,Central,Point Sur,SMCA/SMR,MPA,0.000405341,0,0,0.471006215,0,0,0,0,0,0,0,0.458469018,0,0,0.050262281,0,0,0,0,0.009728183,0,0,0.001216023,0,0,0,0,0.005269433,0,0,0.002026705,0,0,0.000405341,0.040534098,0,0.000405341,0,0,0,0,0,0.00405341,0,0,0,0.019861708,0,0.014186934,0,0,0,0,0.000405341,0,0,0,0.098903198,0,0,0.000405341,0,0,0,0,0,0,0,0.000405341,0,0,0.000810682,0,0,0.025536482,0,0,0,0,0.014997616,0,0,0,0,0.107415359,0,0.028779209,0,0,0.006890797,0,0,0,0,0,0.001216023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405341,0.152841922,0,0,0,0,0,0,0,0.067691943,0,0,0.206707684,0.000810682,0.188106587,0.003648069,0,0,0,0,0,0,0,0.001621364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001621364,0,0,0,0,0
135,2016,Central,Portuguese Ledge,Reference,Reference,0,0,0.000988826,0,0,0,0,0,0,0,0,0,0,0,0.06476812,0,0,0,0,0.008157817,0,0,0.000247207,0,0,0,0,0,0.000247207,0.006921784,0.000247207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074162,0,0.001730446,0,0,0,0.001977653,0.000247207,0,0.000988826,0,0.000247207,0,0,0,0.110006922,0,0.012113122,0,0,0.00716899,0.009146643,0.000494413,0,0,0.024226243,0.000247207,0,0,0.000494413,0,0,0,0,0,0,0.000247207,0,0,0,0,0,0,0,0,0,0,0.004202512,0,0,0,0,0,0,0.000988826,0,0,0,0.001977653,0,0,0,0,0,0,0,0.002966479,0,0,0,0.001236033,0,0,0,0,0,0.000247207,0.001977653,0,0,0.000494413,0,0,0,0,0,0.000247207,0,0,0,0,0,0,0,0.362058736,0,0.100662514,0,0.264634629,0
136,2016,Central,Portuguese Ledge,SMCA,MPA,0,0,0.00432863,0,0.000480959,0,0,0,0,0,0,0,0,0,0.167614156,0,0,0,0,0.02476938,0,0,0,0,0.000721438,0,0,0,0.000240479,0.007454862,0.000721438,0,0,0.000721438,0,0,0,0,0,0,0,0,0.000240479,0,0,0,0.000721438,0,0,0,0,0,0,0,0,0,0.000721438,0.014428765,0,0.000721438,0,0,0,0,0,0,0.000961918,0,0.000480959,0,0,0,0.429015285,0.000480959,0.308342712,0.000240479,0,0.003126232,0.013707327,0,0,0,0.002164315,0.000480959,0,0,0.000480959,0,0,0,0,0,0,0.000240479,0,0,0,0,0,0,0,0,0,0,0.000721438,0,0,0,0,0,0,0.00408815,0,0,0,0.014909724,0,0,0,0,0,0,0,0.009619177,0,0,0,0.022605065,0,0,0,0,0,0,0.000480959,0,0,0.002885753,0,0.001683356,0.002164315,0,0.002645274,0,0,0,0,0,0,0,0.000240479,0.018276436,0,0.018853587,0.000240479,0.106604527,0
137,2019,Central,Portuguese Ledge,Reference,Reference,0,0,0.001109456,0.000554728,0,0,0,0,0,0,0,0,0,0,0.541969228,0,0,0,0.000554728,0.052144429,0,0,0.000554728,0,0,0,0,0,0,0.002218912,0,0,0,0,0,0,0,0,0,0.001109456,0,0,0,0,0,0,0,0,0.001109456,0,0,0,0,0,0,0,0,0.00277364,0,0.000554728,0.000554728,0,0.000554728,0.006656736,0,0,0.00277364,0,0,0,0,0,0,0,0.030510038,0,0,0.052144429,0,0.001109456,0,0,0.11205505,0,0.600781488,0,0,0,0,0.002218912,0,0,0.001109456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003328368,0,0.00554728,0.001109456,0.013868199,0,0,0,0,0,0,0,0.009985103,0,0,0.031064766,0,0,0,0,0,0,0,0.003328368,0,0.009985103,0.003328368,0.006656736,0,0.003883096,0.000554728,0,0.003883096,0,0,0,0,0,0,0,0.159761656,0,0.001109456,0,0.505878626,0
138,2019,Central,Portuguese Ledge,SMCA,MPA,0,0,0.004962134,0.000330809,0,0,0,0,0,0,0,0.003969707,0,0,0.44923853,0,0,0,0.000330809,0.205101538,0,0,0.000661618,0,0.000661618,0,0,0,0,0.000661618,0,0,0,0.006946988,0,0,0,0.001323236,0,0,0,0,0,0,0,0,0,0,0,0,0.000330809,0,0,0,0,0,0.000330809,0,0,0.000661618,0,0,0,0.008931841,0.000330809,0,0.010916695,0,0.000330809,0,0,0,0.000330809,0,0.523670539,0,0,0.019848536,0,0,0,0,0.029441995,0,0.914643692,0,0.003308089,0,0,0.000330809,0,0,0.000330809,0,0,0,0,0,0,0.000330809,0,0,0.002315663,0,0.000992427,0,0,0,0,0,0,0.020179345,0,0.011578313,0.004631325,0.158768439,0,0,0,0,0,0,0,0.01554802,0,0,0.242152138,0.002315663,0,0.001984854,0,0,0,0,0.003969707,0,0.003638898,0.00926265,0.003638898,0.001984854,0.011909122,0,0,0.001323236,0,0,0.000661618,0,0,0,0.019186918,0.030447654,0,0.108207602,0.001984854,0.192993931,0
139,2014,North,Reading Rock,Reference,Reference,0.001082555,0,0,0.001082555,0.001353194,0,0,0,0,0,0,0,0,0,0.375375954,0,0,0,0,0.001353194,0,0,0.010554911,0.000811916,0,0,0,0,0,0,0,0,0,0.007036608,0.016508964,0,0,0,0,0.000811916,0,0,0,0,0,0,0.000541278,0,0.00216511,0,0,0,0,0,0,0,0,0.003518304,0.001353194,0,0.000270639,0,0,0,0,0,0,0,0,0,0,0.003247665,0,0,0.215699088,0,0,0.000270639,0,0.010013634,0,0,0,0,0.001894471,0.000541278,2.255611644,0.001894471,0,0,0,0,0,0.001894471,0,0,0.00216511,0,0.000270639,0.000270639,0,0,0.000270639,0,0,0.000811916,0,0,0,0,0,0,0,0,0.001082555,0,0,0,0,0,0,0,0,0.065765218,0,0,0,0,0.00216511,0.001082555,0,0,0,0,0,0,0,0.011637466,0,0.007307246,0.000270639,0,0,0,0,0,0,0,0,0,0.118269136,0,0,0,0,0.058890993,0
140,2014,North,Reading Rock,SMR,MPA,0.01030528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291269991,0,0,0,0,0.001166635,0,0,0.010110841,0.000388878,0,0,0,0,0,0,0,0,0,0.01283299,0.00777757,0,0,0,0,0.001944392,0,0,0,0,0,0,0,0,0.001944392,0,0,0,0,0,0,0,0,0.005444299,0.001166635,0,0.000388878,0,0,0,0,0,0,0,0,0,0,0.004666542,0,0,0.09799738,0.000388878,0,0,0,0.004666542,0,0,0,0,0,0,0.336768774,0.002333271,0,0,0,0,0,0.000777757,0,0,0.005833177,0,0.000388878,0,0,0,0,0,0.001555514,0.000388878,0,0,0.000388878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042776634,0,0,0,0,0.008555327,0.000388878,0,0,0,0,0,0.000388878,0,0.003499906,0,0.003111028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096325203,0
141,2015,North,Reading Rock,Reference,Reference,0.043541251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295477068,0,0,0,0,0.000260103,0,0,0.001560618,0,0,0,0,0,0,0,0,0,0,0.000260103,0.010924328,0,0,0,0,0.004421752,0,0,0,0,0,0,0,0,0.001560618,0,0,0,0,0,0,0,0,0.000520206,0.000260103,0,0.000780309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087394626,0,0,0,0,0.003641443,0,0,0,0,0.003901546,0,1.475720681,0.000520206,0,0,0,0,0,0.000520206,0,0,0.000520206,0,0,0,0.000520206,0,0.000260103,0,0.003901546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055922156,0,0,0,0.013005153,0.004161649,0.001040412,0,0,0,0,0,0.000260103,0,0.009103607,0,0.010144019,0,0,0,0.000260103,0,0,0,0,0,0,0.067600783,0,0,0,0,0.049315539,0
142,2015,North,Reading Rock,SMR,MPA,0.021365061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433362224,0,0,0,0,0,0,0,0.001515253,0,0,0,0,0,0,0.000303051,0,0,0,0.000303051,0.005151859,0,0,0,0,0.010909818,0,0,0,0,0,0,0,0,0.003333556,0,0,0,0,0.000303051,0,0,0,0.000606101,0.005454909,0,0.000909152,0,0,0,0,0,0,0,0,0,0,0.000303051,0,0,0.034547758,0,0,0,0,0.004545758,0,0,0,0,0,0,0.326082345,0,0,0,0,0,0,0.000303051,0,0,0.000303051,0,0,0,0.000606101,0,0,0,0.003939657,0,0,0,0,0,0,0,0,0.000303051,0.044275679,0,0,0,0,0.000606101,0,0,0,0.051215536,0,0,0,0.000909152,0.005151859,0.000606101,0,0,0,0,0.000303051,0.006364061,0,0.009394566,0,0.004848808,0,0,0,0,0,0,0,0,0,0,0.021516586,0,0,0,0,0.241531254,0.000303051
143,2014,North,Sea Lion Gulch,Reference,Reference,0,0,0.029893522,0.004270503,0,0,0,0,0,0,0,0.099882324,0,0,0.123370091,0,0,0.00023725,0,0.006880255,0,0,0.001898001,0.0004745,0,0,0,0,0,0.007592006,0,0,0,0.006168505,0.023250517,0,0,0,0.00023725,0.000711751,0,0.0004745,0,0,0,0,0.043654032,0,0.021115266,0,0,0,0,0,0,0,0,0.020878015,0,0.00023725,0,0,0,0.000711751,0,0,0,0,0,0,0,0.001898001,0,0,0.025385769,0.570207072,0,0,0,0.000711751,0,0,0.000949001,0,0.322422989,0.002135252,0.001186251,0,0,0,0,0,0,0.001660751,0,0,0.0004745,0,0,0,0,0,0.0004745,0.000711751,0.000949001,0,0,0,0,0,0,0,0,0,0,0.12109249,0,0,0,0,0,0,0,0.04104428,0,0.002372502,0,0.019929015,0.004270503,0.00023725,0.003321502,0,0,0.0004745,0.00023725,0,0,0.005931254,0,0.003084252,0,0,0,0,0,0,0,0,0,0,0,0.002135252,0,0,0,0.522045286,0.002609752
144,2014,North,Sea Lion Gulch,SMR,MPA,0,0,0.07835805,0,0,0,0,0,0,0,0,0.195260326,0,0,0.094624785,0,0,0,0,0.002777247,0,0,0.00039675,0.00039675,0,0,0,0,0,0,0,0,0,0.00039675,0.007538243,0,0,0.013687862,0,0.001586998,0,0.001190249,0,0,0,0,0,0,0.000991874,0,0,0,0,0,0,0,0,0.004760995,0,0,0,0,0,0.000595124,0,0,0,0,0,0,0,0.000198375,0,0.000198375,0.045824581,0.000595124,0,0.000595124,0,0.001190249,0,0,0,0,0.091649162,0,0,0,0,0,0,0,0,0.00535612,0,0,0,0,0,0.000595124,0,0,0.000595124,0,0.00039675,0,0,0,0,0,0,0.002380498,0,0,0,0.629542461,0,0,0,0,0,0,0,0.01527486,0,0.000198375,0.000595124,0,0,0,0.000198375,0,0,0,0,0,0,0.002182123,0,0.000198375,0,0,0.000793499,0,0,0,0,0.005554495,0,0,0,0.000198375,0,0,0.00039675,0.034120467,0
145,2015,North,Sea Lion Gulch,SMR,MPA,0,0,0.079425921,0.000222482,0,0,0,0,0,0,0,0.119072136,0,0,0.099894225,0,0,0,0,0.000444963,0.000444963,0,0.000222482,0,0.000667445,0,0,0,0,0,0,0,0,0.000667445,0.00711941,0,0,0.014461302,0,0.000222482,0,0.000667445,0,0,0,0,0.000667445,0,0,0,0,0,0,0,0,0,0,0.002447297,0,0.000667445,0,0,0,0,0,0,0,0,0,0,0,0.000222482,0,0,0.046498648,0.002224816,0,0.000889926,0,0.003114742,0,0,0,0,0.093442259,0,0,0.000222482,0,0,0,0.002224816,0,0.013727113,0,0,0,0,0,0.000222482,0.000222482,0,0.000444963,0.001334889,0.00289226,0,0.000667445,0,0,0,0,0.000444963,0,0,0,0.014461302,0,0,0,0,0,0,0,0.019355897,0,0,0,0.001779853,0.000889926,0.000444963,0,0,0,0,0.000222482,0,0,0.007564373,0,0.000444963,0.001112408,0,0,0,0,0,0,0.001557371,0,0,0,0.000444963,0,0,0,0.105901227,0
146,2014,South,South La Jolla,Reference,Reference,0,0,0,0.015207283,0,0,0,0,0,0.00028693,0.00057386,0,0,0,0.063268036,0,0,0,0,0,0,0,0,0,0,0,0,0.000143465,0,0.00028693,0,0.000143465,0,0,0,0,0,0,0,0,0.000143465,0,0,0,0,0.023815179,0.008579203,0,0,0,0,0.000143465,0,0,0,0,1.164590948,0.025852381,0,0,0,0,0,0.001291184,0,0,0,0,0.156233313,0,0,0,0.083640056,0,0.009181756,0,0,0.00057386,0,0,0,0,0.049638867,0,0,0,0,0,0,0,0,0,0.00057386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019367766,0,0,0,0.021950135,0,0,0,0,0.002151974,0.001434649,0,0.007316712,0,0,0,0.002869299,0.001147719,0,0.00028693,0,0.010329475,0,0,0,0,0.00057386,0,0,0.003299693,0,0.003586623,0.001434649,0,0,0,0,0.003299693,0.000143465,0,0.009325221,0,3.647323362,0,0,0
147,2014,South,South La Jolla,SMR/SMCA,MPA,0,0,0,0.032563127,0,0,0,0,0,0,0.000221518,0,0.000443036,0,0.015063215,0,0,0,0,0,0,0.000221518,0,0,0,0,0,0,0,0,0,0.000221518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003544286,0.000664554,0,0,0,0,0.000221518,0,0,0,0,0.545997247,0.00731009,0,0.000221518,0,0,0,0.009525268,0,0,0,0,0.059366789,0,0,0.000221518,0.084619827,0,0.006867054,0,0,0.002215179,0,0,0,0,0.02392393,0,0,0,0,0,0,0,0,0,0.000443036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664554,0,0,0,0.010189822,0.005316429,0,0,0,0.000443036,0.005537947,0,0.00420884,0,0,0,0.001550625,0.001772143,0.000221518,0,0,0,0,0,0,0,0.000443036,0,0,0,0,0,0.003987322,0,0,0,0,0.002215179,0,0,0.00310125,0,3.83152815,0,0,0
148,2005,South,South Point,Reference,Reference,0,0,0,0.073828881,0.013884331,0,0,0,0,0,0,0,0,0,0.004813568,0,0,0,0,6.25E-05,0,0,0,0,0,0,0,0.008376859,0,0,0,0,0,0,6.25E-05,0,0,0,0,0,0,0,0,0.001625361,0,0,0.001375305,0,0.000500111,0,0,0,0,0,0,0,0.000125028,0.009439594,0,6.25E-05,0,0,0,0,0,0.000562625,0,0,0.002000444,0,0,0.000125028,0.007876748,0,0.06832766,0.009877192,0,0.000312569,0,0.001625361,0,0,0.004563513,0,0,0,0.00081268,0,0,0,0,0,0,0,0,0,0,0,0.001687874,0,0,0,0,0,0.000125028,0,0,0,0,0,0,0,0,0.016147333,0,0.007764223,0,0,0,0,0,0,0,0.002313013,0,0,0,0.004626026,0.009564622,0,0,0,0,0,0,0,0,0.00081268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015972294,0,0,0,0,0
